Game,Home,Away
001,ABC / RN,Paraná / PR
002,Náutico / PE,América / MG
003,Criciúma / SC,Santa Cruz / PE
004,Goiás / GO,Figueirense / SC
005,Guarani / SP,Brasil / RS
006,Juventude / RS,Luverdense / MT
007,Londrina / PR,Internacional / RS
008,Boa / MG,Vila Nova / GO
009,Paysandu / PA,Oeste / SP
010,CRB / AL,Ceará / CE
011,Ceará / CE,Boa / MG
012,Santa Cruz / PE,Guarani / SP
013,Figueirense / SC,Náutico / PE
014,Vila Nova / GO,Juventude / RS
015,Oeste / SP,Criciúma / SC
016,Brasil / RS,Londrina / PR
017,Paraná / PR,Paysandu / PA
018,América / MG,Goiás / GO
019,Luverdense / MT,CRB / AL
020,Internacional / RS,ABC / RN
021,ABC / RN,Vila Nova / GO
022,Náutico / PE,Ceará / CE
023,Criciúma / SC,América / MG
024,Goiás / GO,Brasil / RS
025,Guarani / SP,Figueirense / SC
026,Juventude / RS,Paraná / PR
027,Londrina / PR,Luverdense / MT
028,Boa / MG,Oeste / SP
029,Paysandu / PA,Internacional / RS
030,CRB / AL,Santa Cruz / PE
031,Ceará / CE,Londrina / PR
032,Santa Cruz / PE,ABC / RN
033,Figueirense / SC,Boa / MG
034,Vila Nova / GO,Guarani / SP
035,Oeste / SP,CRB / AL
036,Brasil / RS,Náutico / PE
037,Paraná / PR,Goiás / GO
038,América / MG,Paysandu / PA
039,Luverdense / MT,Criciúma / SC
040,Internacional / RS,Juventude / RS
041,ABC / RN,Paysandu / PA
042,Náutico / PE,Oeste / SP
043,Figueirense / SC,Internacional / RS
044,Goiás / GO,Santa Cruz / PE
045,Guarani / SP,Boa / MG
046,Juventude / RS,Criciúma / SC
047,Londrina / PR,Paraná / PR
048,América / MG,Ceará / CE
049,Luverdense / MT,Vila Nova / GO
050,CRB / AL,Brasil / RS
051,ABC / RN,Figueirense / SC
052,Santa Cruz / PE,Londrina / PR
053,Criciúma / SC,CRB / AL
054,Vila Nova / GO,América / MG
055,Oeste / SP,Luverdense / MT
056,Brasil / RS,Ceará / CE
057,Paraná / PR,Guarani / SP
058,Boa / MG,Juventude / RS
059,Paysandu / PA,Goiás / GO
060,Internacional / RS,Náutico / PE
061,Ceará / CE,Santa Cruz / PE
062,Náutico / PE,Paraná / PR
063,Figueirense / SC,Criciúma / SC
064,Goiás / GO,Boa / MG
065,Guarani / SP,Paysandu / PA
066,Juventude / RS,ABC / RN
067,Londrina / PR,Oeste / SP
068,América / MG,Internacional / RS
069,Luverdense / MT,Brasil / RS
070,CRB / AL,Vila Nova / GO
071,Ceará / CE,Luverdense / MT
072,Santa Cruz / PE,Internacional / RS
073,Criciúma / SC,Guarani / SP
074,Goiás / GO,ABC / RN
075,Oeste / SP,América / MG
076,Brasil / RS,Vila Nova / GO
077,Paraná / PR,Figueirense / SC
078,Boa / MG,Náutico / PE
079,Paysandu / PA,Juventude / RS
080,CRB / AL,Londrina / PR
081,ABC / RN,CRB / AL
082,Náutico / PE,Goiás / GO
083,Figueirense / SC,Luverdense / MT
084,Vila Nova / GO,Ceará / CE
085,Guarani / SP,Oeste / SP
086,Juventude / RS,Brasil / RS
087,Londrina / PR,Criciúma / SC
088,América / MG,Santa Cruz / PE
089,Paysandu / PA,Boa / MG
090,Internacional / RS,Paraná / PR
091,Ceará / CE,Oeste / SP
092,Santa Cruz / PE,Figueirense / SC
093,Criciúma / SC,Paraná / PR
094,Goiás / GO,Vila Nova / GO
095,Guarani / SP,Náutico / PE
096,Brasil / RS,Internacional / RS
097,Londrina / PR,Juventude / RS
098,Boa / MG,ABC / RN
099,Luverdense / MT,América / MG
100,CRB / AL,Paysandu / PA
101,ABC / RN,Guarani / SP
102,Náutico / PE,CRB / AL
103,Figueirense / SC,Londrina / PR
104,Vila Nova / GO,Criciúma / SC
105,Oeste / SP,Santa Cruz / PE
106,Juventude / RS,Goiás / GO
107,Paraná / PR,Ceará / CE
108,América / MG,Brasil / RS
109,Paysandu / PA,Luverdense / MT
110,Internacional / RS,Boa / MG
111,ABC / RN,Náutico / PE
112,Santa Cruz / PE,Brasil / RS
113,Figueirense / SC,Ceará / CE
114,Goiás / GO,Luverdense / MT
115,Oeste / SP,Vila Nova / GO
116,Juventude / RS,Guarani / SP
117,Paraná / PR,América / MG
118,Boa / MG,CRB / AL
119,Paysandu / PA,Londrina / PR
120,Internacional / RS,Criciúma / SC
121,Ceará / CE,Internacional / RS
122,Náutico / PE,Juventude / RS
123,Criciúma / SC,Paysandu / PA
124,Vila Nova / GO,Paraná / PR
125,Guarani / SP,Goiás / GO
126,Brasil / RS,Oeste / SP
127,Londrina / PR,ABC / RN
128,América / MG,Boa / MG
129,Luverdense / MT,Santa Cruz / PE
130,CRB / AL,Figueirense / SC
131,Ceará / CE,Juventude / RS
132,Náutico / PE,Santa Cruz / PE
133,Criciúma / SC,Goiás / GO
134,Vila Nova / GO,Paysandu / PA
135,Oeste / SP,Paraná / PR
136,Brasil / RS,Figueirense / SC
